24874,28.61438949, 77.34160953
27620,28.6145155, 77.05828152
17604,28.61452, 77.059262
783,28.614563, 77.334678
24867,28.61467471, 77.34643916
23881,28.61490995, 77.35388632
27771,28.61547769, 77.31199527
617,28.6156279, 77.0894172
26867,28.61579655, 77.34986175
,28.61602908, 77.36282823
1005239,28.6160291, 77.3628282
27897,28.61619579, 77.4739454
26684,28.61623974, 76.97110422
24716,28.61627111, 77.3120095
23604,28.61628777, 76.96468021
32854,28.61646159, 77.34348691
19101,28.6166395, 77.1323768
24683,28.61668751, 77.03331084
28608,28.61688, 77.02631
23741,28.61720281, 77.31341656
23654,28.61750601, 77.02917272
16669,28.617655, 77.071575
27628,28.61767351, 76.96615092
237,28.617734, 77.236041
10214,28.618193, 77.231418
742,28.6181952, 77.2844222
712,28.61833, 77.31613
740,28.61885, 77.29705
725,28.61891, 77.30524
28617,28.61903929, 76.96141992
26636,28.61925933, 77.02488617
MD Gate,28.619393, 77.286276
18830,28.6194501, 77.370672
772,28.61963, 77.30232
16880,28.61987, 77.34302
10033,28.6198805, 77.2890336
23718,28.62014715, 77.33080039
26705,28.62015034, 77.28875238
MD Canteen,28.620304, 77.287104
MD Plant,28.620439, 77.288094
26735,28.62046162, 77.31409118
24857,28.62062195, 77.34377326
27812,28.62070932, 77.35274546
25875,28.62082341, 77.35498916
1703,28.621, 77.30819
694,28.6213917, 77.0617008
24605,28.62149191, 77.03460253
16716,28.621550, 77.310060
214,28.621670, 77.215886
24794,28.62177736, 77.37675283
1603,28.62179, 77.04035
16734,28.621963, 77.268957
634,28.62197, 77.07067
744,28.6221289, 77.2919596
16704,28.622278, 77.282228
619,28.6225746, 77.0843107
696,28.6226762, 77.0673605
26889,28.62288891, 77.34160952
23727,28.62312212, 77.31804161
23307,28.62359089, 77.13866063
27881,28.62387765, 77.34514619
23775,28.62391307, 77.27817652
23617,28.62405884, 77.03125599
23829,28.62428725, 77.37789367
23306,28.62442655, 77.13490012
23896,28.62458118, 77.34807441
16638,28.624632, 77.050533
23822,28.62464852, 77.37823592
26618,28.62471976, 77.01849049
16890,28.6247404, 77.3481375
16627,28.62479, 77.05069
25852,28.62513967, 77.35247926
16779,28.625193, 77.289608
1608,28.6253295, 77.0762151
13626,28.62564, 77.03116
27872,28.62572204, 77.34955752
23720,28.62596, 77.28038
24861,28.62596447, 77.34786525
16682,28.625967, 77.031257
16636,28.626074, 77.048981
13623,28.626075, 77.01088
31881,28.62661499, 77.47272136
1009957@k,28.62687, 77.09195
28659,28.62695235, 77.04335694
23620,28.62708544, 77.10352644
25876,28.6271742, 77.35502718
24893,28.62723845, 77.34201834
70612@A,28.62732, 77.03671
23627,28.62736734, 77.0338039
23864,28.62742139, 77.34228757
30885,28.62756157, 77.47697573
24886,28.6275735, 77.35419055
30875,28.62766957, 77.4770379
26614,28.62774305, 76.99571131
16603,28.62777, 77.03697
23638,28.62784599, 77.03677932
16666,28.6279, 76.99581
632,28.628038, 77.097598
23882,28.62804886, 77.35244123
23846,28.62814393, 77.34285801
665,28.6282419, 77.0676619
26865,28.62831811, 77.46999861
604,28.6283282, 77.090688
32861,28.62834306, 77.34545016
27630,28.62838954, 77.00415367
23870,28.62847438, 77.33673234
16658,28.628583, 77.041581
30869,28.62864711, 77.33678992
16649,28.628719, 77.049848
209,28.6287491, 77.2353867
23619,28.62884588, 77.00525651
16840,28.6289635, 77.3483745
24719,28.62903306, 77.29632839
16671,28.629196, 77.045693
26834,28.62924677, 77.390584
27657,28.62926877, 77.03232079
24805,28.6292848, 77.39271362
27610,28.6293973, 77.01156927
16846,28.62977038, 77.40456941
17852,28.6298099, 77.3418337
659,28.62983, 77.077031
25865,28.62995749, 77.33882393
23853,28.62998277, 77.34140074
27878,28.63000959, 77.47563687
24646,28.63002477, 77.00578892
30870,28.63004547, 77.33860415
24809,28.63015946, 77.3895192
23824,28.63027355, 77.38621071
663,28.630287, 77.070802
15707,28.63029639, 77.30981986
799,28.630335, 77.317918
775,28.6303362, 77.3017737
13877,28.6304492, 77.4506188
13884,28.63052, 77.45062
728,28.63063, 77.30628
26872,28.63073708, 77.33840561
